id_dtp,date_dtp,time_dtp,region_dtp,city_dtp,type_dtp,participant_dtp
486,2018-04-17,13:56,Челябинская область,Копейск,6,1669
486,2018-04-17,13:56,Челябинская область,Копейск,5,1669
486,2018-04-17,13:56,Челябинская область,Копейск,2,1669
487,2019-05-28,22:09,Амурская область,Сковородино,9,1670
487,2019-05-28,22:09,Амурская область,Сковородино,1,1670
487,2019-05-28,22:09,Амурская область,Сковородино,9,1671
487,2019-05-28,22:09,Амурская область,Сковородино,1,1671
487,2019-05-28,22:09,Амурская область,Сковородино,9,1672
487,2019-05-28,22:09,Амурская область,Сковородино,1,1672
487,2019-05-28,22:09,Амурская область,Сковородино,9,1673
487,2019-05-28,22:09,Амурская область,Сковородино,1,1673
489,2019-07-13,19:42,Ульяновская область,Сенгилей,2,1675
489,2019-07-13,19:42,Ульяновская область,Сенгилей,6,1675
489,2019-07-13,19:42,Ульяновская область,Сенгилей,1,1675
489,2019-07-13,19:42,Ульяновская область,Сенгилей,2,1676
489,2019-07-13,19:42,Ульяновская область,Сенгилей,6,1676
489,2019-07-13,19:42,Ульяновская область,Сенгилей,1,1676
489,2019-07-13,19:42,Ульяновская область,Сенгилей,2,1677
489,2019-07-13,19:42,Ульяновская область,Сенгилей,6,1677
489,2019-07-13,19:42,Ульяновская область,Сенгилей,1,1677
490,2019-08-10,12:48,Республика Татарстан,Чистополь,2,1678
490,2019-08-10,12:48,Республика Татарстан,Чистополь,2,1679
490,2019-08-10,12:48,Республика Татарстан,Чистополь,2,1680
490,2019-08-10,12:48,Республика Татарстан,Чистополь,2,1681
491,2020-02-20,08:45,Севастополь,Севастополь,2,1682
496,2020-02-14,23:41,Тульская область,Чекалин,2,1695
496,2020-02-14,23:41,Тульская область,Чекалин,0,1695
496,2020-02-14,23:41,Тульская область,Чекалин,3,1695
496,2020-02-14,23:41,Тульская область,Чекалин,2,1696
496,2020-02-14,23:41,Тульская область,Чекалин,0,1696
496,2020-02-14,23:41,Тульская область,Чекалин,3,1696
497,2020-12-21,07:36,Республика Крым,Джанкой,7,1697
497,2020-12-21,07:36,Республика Крым,Джанкой,8,1697
497,2020-12-21,07:36,Республика Крым,Джанкой,2,1697
497,2020-12-21,07:36,Республика Крым,Джанкой,7,1698
497,2020-12-21,07:36,Республика Крым,Джанкой,8,1698
497,2020-12-21,07:36,Республика Крым,Джанкой,2,1698
497,2020-12-21,07:36,Республика Крым,Джанкой,7,1699
497,2020-12-21,07:36,Республика Крым,Джанкой,8,1699
497,2020-12-21,07:36,Республика Крым,Джанкой,2,1699
497,2020-12-21,07:36,Республика Крым,Джанкой,7,1700
497,2020-12-21,07:36,Республика Крым,Джанкой,8,1700
497,2020-12-21,07:36,Республика Крым,Джанкой,2,1700
500,2019-01-21,15:31,Пермский край,Кизел,9,1707
500,2019-01-21,15:31,Пермский край,Кизел,3,1707
500,2019-01-21,15:31,Пермский край,Кизел,9,1708
500,2019-01-21,15:31,Пермский край,Кизел,3,1708
500,2019-01-21,15:31,Пермский край,Кизел,9,1709
500,2019-01-21,15:31,Пермский край,Кизел,3,1709
500,2019-01-21,15:31,Пермский край,Кизел,9,1710
500,2019-01-21,15:31,Пермский край,Кизел,3,1710
501,2018-06-29,13:59,Республика Мордовия,Краснослободск,5,1711
501,2018-06-29,13:59,Республика Мордовия,Краснослободск,5,1712
501,2018-06-29,13:59,Республика Мордовия,Краснослободск,5,1713
502,2020-06-05,16:46,Хабаровский край,Вяземский,5,1714
502,2020-06-05,16:46,Хабаровский край,Вяземский,3,1714
502,2020-06-05,16:46,Хабаровский край,Вяземский,5,1715
502,2020-06-05,16:46,Хабаровский край,Вяземский,3,1715
502,2020-06-05,16:46,Хабаровский край,Вяземский,5,1716
502,2020-06-05,16:46,Хабаровский край,Вяземский,3,1716
502,2020-06-05,16:46,Хабаровский край,Вяземский,5,1717
502,2020-06-05,16:46,Хабаровский край,Вяземский,3,1717
502,2020-06-05,16:46,Хабаровский край,Вяземский,5,1718
502,2020-06-05,16:46,Хабаровский край,Вяземский,3,1718
504,2018-11-16,00:53,Томская область,Томск,7,1723
504,2018-11-16,00:53,Томская область,Томск,9,1723
504,2018-11-16,00:53,Томская область,Томск,0,1723
504,2018-11-16,00:53,Томская область,Томск,7,1724
504,2018-11-16,00:53,Томская область,Томск,9,1724
504,2018-11-16,00:53,Томская область,Томск,0,1724
504,2018-11-16,00:53,Томская область,Томск,7,1725
504,2018-11-16,00:53,Томская область,Томск,9,1725
504,2018-11-16,00:53,Томская область,Томск,0,1725
504,2018-11-16,00:53,Томская область,Томск,7,1726
504,2018-11-16,00:53,Томская область,Томск,9,1726
504,2018-11-16,00:53,Томская область,Томск,0,1726
504,2018-11-16,00:53,Томская область,Томск,7,1727
504,2018-11-16,00:53,Томская область,Томск,9,1727
504,2018-11-16,00:53,Томская область,Томск,0,1727
506,2018-11-07,15:06,Чукотский АО,Анадырь,8,1732
506,2018-11-07,15:06,Чукотский АО,Анадырь,6,1732
506,2018-11-07,15:06,Чукотский АО,Анадырь,8,1733
506,2018-11-07,15:06,Чукотский АО,Анадырь,6,1733
506,2018-11-07,15:06,Чукотский АО,Анадырь,8,1734
506,2018-11-07,15:06,Чукотский АО,Анадырь,6,1734
506,2018-11-07,15:06,Чукотский АО,Анадырь,8,1735
506,2018-11-07,15:06,Чукотский АО,Анадырь,6,1735
508,2018-06-29,15:23,Краснодарский край,Анапа,9,1741
508,2018-06-29,15:23,Краснодарский край,Анапа,9,1742
508,2018-06-29,15:23,Краснодарский край,Анапа,9,1743
508,2018-06-29,15:23,Краснодарский край,Анапа,9,1744
509,2018-06-10,07:08,Новосибирская область,Купино,0,1745
509,2018-06-10,07:08,Новосибирская область,Купино,0,1746
509,2018-06-10,07:08,Новосибирская область,Купино,0,1747
509,2018-06-10,07:08,Новосибирская область,Купино,0,1748
509,2018-06-10,07:08,Новосибирская область,Купино,0,1749
510,2019-12-27,02:17,Республика Крым,Ялта,7,1750
510,2019-12-27,02:17,Республика Крым,Ялта,6,1750
510,2019-12-27,02:17,Республика Крым,Ялта,7,1751
510,2019-12-27,02:17,Республика Крым,Ялта,6,1751
510,2019-12-27,02:17,Республика Крым,Ялта,7,1752
510,2019-12-27,02:17,Республика Крым,Ялта,6,1752
510,2019-12-27,02:17,Республика Крым,Ялта,7,1753
510,2019-12-27,02:17,Республика Крым,Ялта,6,1753
510,2019-12-27,02:17,Республика Крым,Ялта,7,1754
510,2019-12-27,02:17,Республика Крым,Ялта,6,1754
512,2018-02-07,19:48,Тамбовская область,Мичуринск,0,1758
512,2018-02-07,19:48,Тамбовская область,Мичуринск,7,1758
512,2018-02-07,19:48,Тамбовская область,Мичуринск,3,1758
512,2018-02-07,19:48,Тамбовская область,Мичуринск,0,1759
512,2018-02-07,19:48,Тамбовская область,Мичуринск,7,1759
512,2018-02-07,19:48,Тамбовская область,Мичуринск,3,1759
512,2018-02-07,19:48,Тамбовская область,Мичуринск,0,1760
512,2018-02-07,19:48,Тамбовская область,Мичуринск,7,1760
512,2018-02-07,19:48,Тамбовская область,Мичуринск,3,1760
512,2018-02-07,19:48,Тамбовская область,Мичуринск,0,1761
512,2018-02-07,19:48,Тамбовская область,Мичуринск,7,1761
512,2018-02-07,19:48,Тамбовская область,Мичуринск,3,1761
512,2018-02-07,19:48,Тамбовская область,Мичуринск,0,1762
512,2018-02-07,19:48,Тамбовская область,Мичуринск,7,1762
512,2018-02-07,19:48,Тамбовская область,Мичуринск,3,1762
513,2018-11-17,13:48,Калининградская область,Мамоново,0,1763
513,2018-11-17,13:48,Калининградская область,Мамоново,3,1763
513,2018-11-17,13:48,Калининградская область,Мамоново,1,1763
513,2018-11-17,13:48,Калининградская область,Мамоново,0,1764
513,2018-11-17,13:48,Калининградская область,Мамоново,3,1764
513,2018-11-17,13:48,Калининградская область,Мамоново,1,1764
513,2018-11-17,13:48,Калининградская область,Мамоново,0,1765
513,2018-11-17,13:48,Калининградская область,Мамоново,3,1765
513,2018-11-17,13:48,Калининградская область,Мамоново,1,1765
513,2018-11-17,13:48,Калининградская область,Мамоново,0,1766
513,2018-11-17,13:48,Калининградская область,Мамоново,3,1766
513,2018-11-17,13:48,Калининградская область,Мамоново,1,1766
515,2020-12-14,08:33,Рязанская область,Рязань,1,1772
515,2020-12-14,08:33,Рязанская область,Рязань,7,1772
515,2020-12-14,08:33,Рязанская область,Рязань,1,1773
515,2020-12-14,08:33,Рязанская область,Рязань,7,1773
516,2019-06-20,15:11,Республика Хакасия,Саяногорск,8,1774
516,2019-06-20,15:11,Республика Хакасия,Саяногорск,0,1774
516,2019-06-20,15:11,Республика Хакасия,Саяногорск,8,1775
516,2019-06-20,15:11,Республика Хакасия,Саяногорск,0,1775
517,2019-07-12,14:23,Забайкальский край,Хилок,7,1776
517,2019-07-12,14:23,Забайкальский край,Хилок,7,1777
517,2019-07-12,14:23,Забайкальский край,Хилок,7,1778
518,2018-05-02,03:22,Республика Бурятия,Бабушкин,9,1779
519,2018-05-26,22:21,Курганская область,Далматово,3,1780
519,2018-05-26,22:21,Курганская область,Далматово,3,1781
519,2018-05-26,22:21,Курганская область,Далматово,3,1782
519,2018-05-26,22:21,Курганская область,Далматово,3,1783
519,2018-05-26,22:21,Курганская область,Далматово,3,1784
520,2019-06-02,20:43,Смоленская область,Велиж,7,1785
520,2019-06-02,20:43,Смоленская область,Велиж,7,1786
520,2019-06-02,20:43,Смоленская область,Велиж,7,1787
520,2019-06-02,20:43,Смоленская область,Велиж,7,1788
523,2019-02-04,05:54,Вологодская область,Устюжна,1,1793
523,2019-02-04,05:54,Вологодская область,Устюжна,1,1794
525,2019-11-24,11:51,Вологодская область,Грязовец,7,1796
525,2019-11-24,11:51,Вологодская область,Грязовец,7,1797
525,2019-11-24,11:51,Вологодская область,Грязовец,7,1798
526,2019-12-22,12:08,Республика Марий Эл,Йошкар-Ола,3,1799
526,2019-12-22,12:08,Республика Марий Эл,Йошкар-Ола,5,1799
526,2019-12-22,12:08,Республика Марий Эл,Йошкар-Ола,3,1800
526,2019-12-22,12:08,Республика Марий Эл,Йошкар-Ола,5,1800
527,2019-09-01,05:42,Свердловская область,Полевской,0,1801
527,2019-09-01,05:42,Свердловская область,Полевской,9,1801
527,2019-09-01,05:42,Свердловская область,Полевской,8,1801
527,2019-09-01,05:42,Свердловская область,Полевской,0,1802
527,2019-09-01,05:42,Свердловская область,Полевской,9,1802
527,2019-09-01,05:42,Свердловская область,Полевской,8,1802
527,2019-09-01,05:42,Свердловская область,Полевской,0,1803
527,2019-09-01,05:42,Свердловская область,Полевской,9,1803
527,2019-09-01,05:42,Свердловская область,Полевской,8,1803
527,2019-09-01,05:42,Свердловская область,Полевской,0,1804
527,2019-09-01,05:42,Свердловская область,Полевской,9,1804
527,2019-09-01,05:42,Свердловская область,Полевской,8,1804
528,2020-03-02,04:40,Воронежская область,Калач,9,1805
528,2020-03-02,04:40,Воронежская область,Калач,3,1805
528,2020-03-02,04:40,Воронежская область,Калач,9,1806
528,2020-03-02,04:40,Воронежская область,Калач,3,1806
528,2020-03-02,04:40,Воронежская область,Калач,9,1807
528,2020-03-02,04:40,Воронежская область,Калач,3,1807
528,2020-03-02,04:40,Воронежская область,Калач,9,1808
528,2020-03-02,04:40,Воронежская область,Калач,3,1808
529,2020-10-04,12:34,Республика Чечня,Шали,3,1809
529,2020-10-04,12:34,Республика Чечня,Шали,9,1809
529,2020-10-04,12:34,Республика Чечня,Шали,7,1809
529,2020-10-04,12:34,Республика Чечня,Шали,3,1810
529,2020-10-04,12:34,Республика Чечня,Шали,9,1810
529,2020-10-04,12:34,Республика Чечня,Шали,7,1810
529,2020-10-04,12:34,Республика Чечня,Шали,3,1811
529,2020-10-04,12:34,Республика Чечня,Шали,9,1811
529,2020-10-04,12:34,Республика Чечня,Шали,7,1811
530,2018-01-08,15:37,Севастополь,Инкерман,6,1812
530,2018-01-08,15:37,Севастополь,Инкерман,3,1812
530,2018-01-08,15:37,Севастополь,Инкерман,6,1813
530,2018-01-08,15:37,Севастополь,Инкерман,3,1813
532,2020-08-10,19:06,Краснодарский край,Темрюк,2,1817
532,2020-08-10,19:06,Краснодарский край,Темрюк,1,1817
532,2020-08-10,19:06,Краснодарский край,Темрюк,6,1817
532,2020-08-10,19:06,Краснодарский край,Темрюк,2,1818
532,2020-08-10,19:06,Краснодарский край,Темрюк,1,1818
532,2020-08-10,19:06,Краснодарский край,Темрюк,6,1818
532,2020-08-10,19:06,Краснодарский край,Темрюк,2,1819
532,2020-08-10,19:06,Краснодарский край,Темрюк,1,1819
532,2020-08-10,19:06,Краснодарский край,Темрюк,6,1819
532,2020-08-10,19:06,Краснодарский край,Темрюк,2,1820
532,2020-08-10,19:06,Краснодарский край,Темрюк,1,1820
532,2020-08-10,19:06,Краснодарский край,Темрюк,6,1820
534,2020-07-17,19:36,Иркутская область,Зима,3,1825
534,2020-07-17,19:36,Иркутская область,Зима,1,1825
534,2020-07-17,19:36,Иркутская область,Зима,7,1825
534,2020-07-17,19:36,Иркутская область,Зима,3,1826
534,2020-07-17,19:36,Иркутская область,Зима,1,1826
534,2020-07-17,19:36,Иркутская область,Зима,7,1826
535,2018-07-22,03:28,Томская область,Томск,4,1827
535,2018-07-22,03:28,Томская область,Томск,5,1827
535,2018-07-22,03:28,Томская область,Томск,3,1827
535,2018-07-22,03:28,Томская область,Томск,4,1828
535,2018-07-22,03:28,Томская область,Томск,5,1828
535,2018-07-22,03:28,Томская область,Томск,3,1828
535,2018-07-22,03:28,Томская область,Томск,4,1829
535,2018-07-22,03:28,Томская область,Томск,5,1829
535,2018-07-22,03:28,Томская область,Томск,3,1829
535,2018-07-22,03:28,Томская область,Томск,4,1830
535,2018-07-22,03:28,Томская область,Томск,5,1830
535,2018-07-22,03:28,Томская область,Томск,3,1830
536,2020-11-30,22:47,Ростовская область,Шахты,7,1831
536,2020-11-30,22:47,Ростовская область,Шахты,1,1831
536,2020-11-30,22:47,Ростовская область,Шахты,7,1832
536,2020-11-30,22:47,Ростовская область,Шахты,1,1832
536,2020-11-30,22:47,Ростовская область,Шахты,7,1833
536,2020-11-30,22:47,Ростовская область,Шахты,1,1833
536,2020-11-30,22:47,Ростовская область,Шахты,7,1834
536,2020-11-30,22:47,Ростовская область,Шахты,1,1834
538,2019-02-08,09:43,Сахалинская область,Томари,8,1836
538,2019-02-08,09:43,Сахалинская область,Томари,8,1837
538,2019-02-08,09:43,Сахалинская область,Томари,8,1838
539,2020-07-29,13:44,Республика Карелия,Сортавала,2,1839
539,2020-07-29,13:44,Республика Карелия,Сортавала,3,1839
539,2020-07-29,13:44,Республика Карелия,Сортавала,5,1839
539,2020-07-29,13:44,Республика Карелия,Сортавала,2,1840
539,2020-07-29,13:44,Республика Карелия,Сортавала,3,1840
539,2020-07-29,13:44,Республика Карелия,Сортавала,5,1840
541,2019-10-04,17:02,Республика Татарстан,Чистополь,4,1842
541,2019-10-04,17:02,Республика Татарстан,Чистополь,0,1842
541,2019-10-04,17:02,Республика Татарстан,Чистополь,4,1843
541,2019-10-04,17:02,Республика Татарстан,Чистополь,0,1843
541,2019-10-04,17:02,Республика Татарстан,Чистополь,4,1844
541,2019-10-04,17:02,Республика Татарстан,Чистополь,0,1844
541,2019-10-04,17:02,Республика Татарстан,Чистополь,4,1845
541,2019-10-04,17:02,Республика Татарстан,Чистополь,0,1845
542,2019-05-13,23:59,Ленинградская область,Кингисепп,7,1846
542,2019-05-13,23:59,Ленинградская область,Кингисепп,8,1846
542,2019-05-13,23:59,Ленинградская область,Кингисепп,2,1846
542,2019-05-13,23:59,Ленинградская область,Кингисепп,7,1847
542,2019-05-13,23:59,Ленинградская область,Кингисепп,8,1847
542,2019-05-13,23:59,Ленинградская область,Кингисепп,2,1847
543,2019-04-27,13:58,Оренбургская область,Новотроицк,2,1848
543,2019-04-27,13:58,Оренбургская область,Новотроицк,2,1849
544,2019-10-26,13:51,Санкт-Петербург,Санкт-Петербург,6,1850
544,2019-10-26,13:51,Санкт-Петербург,Санкт-Петербург,3,1850
544,2019-10-26,13:51,Санкт-Петербург,Санкт-Петербург,2,1850
544,2019-10-26,13:51,Санкт-Петербург,Санкт-Петербург,6,1851
544,2019-10-26,13:51,Санкт-Петербург,Санкт-Петербург,3,1851
544,2019-10-26,13:51,Санкт-Петербург,Санкт-Петербург,2,1851
544,2019-10-26,13:51,Санкт-Петербург,Санкт-Петербург,6,1852
544,2019-10-26,13:51,Санкт-Петербург,Санкт-Петербург,3,1852
544,2019-10-26,13:51,Санкт-Петербург,Санкт-Петербург,2,1852
544,2019-10-26,13:51,Санкт-Петербург,Санкт-Петербург,6,1853
544,2019-10-26,13:51,Санкт-Петербург,Санкт-Петербург,3,1853
544,2019-10-26,13:51,Санкт-Петербург,Санкт-Петербург,2,1853
545,2020-04-21,17:52,Республика Игушетия,Магас,2,1854
545,2020-04-21,17:52,Республика Игушетия,Магас,3,1854
545,2020-04-21,17:52,Республика Игушетия,Магас,2,1855
545,2020-04-21,17:52,Республика Игушетия,Магас,3,1855
545,2020-04-21,17:52,Республика Игушетия,Магас,2,1856
545,2020-04-21,17:52,Республика Игушетия,Магас,3,1856
545,2020-04-21,17:52,Республика Игушетия,Магас,2,1857
545,2020-04-21,17:52,Республика Игушетия,Магас,3,1857
545,2020-04-21,17:52,Республика Игушетия,Магас,2,1858
545,2020-04-21,17:52,Республика Игушетия,Магас,3,1858
546,2018-08-18,17:38,Еврейская АО,Биробиджан,7,1859
546,2018-08-18,17:38,Еврейская АО,Биробиджан,9,1859
546,2018-08-18,17:38,Еврейская АО,Биробиджан,7,1860
546,2018-08-18,17:38,Еврейская АО,Биробиджан,9,1860
547,2018-04-30,18:02,Санкт-Петербург,Зеленогорск,9,1861
547,2018-04-30,18:02,Санкт-Петербург,Зеленогорск,4,1861
547,2018-04-30,18:02,Санкт-Петербург,Зеленогорск,0,1861
547,2018-04-30,18:02,Санкт-Петербург,Зеленогорск,9,1862
547,2018-04-30,18:02,Санкт-Петербург,Зеленогорск,4,1862
547,2018-04-30,18:02,Санкт-Петербург,Зеленогорск,0,1862
547,2018-04-30,18:02,Санкт-Петербург,Зеленогорск,9,1863
547,2018-04-30,18:02,Санкт-Петербург,Зеленогорск,4,1863
547,2018-04-30,18:02,Санкт-Петербург,Зеленогорск,0,1863
547,2018-04-30,18:02,Санкт-Петербург,Зеленогорск,9,1864
547,2018-04-30,18:02,Санкт-Петербург,Зеленогорск,4,1864
547,2018-04-30,18:02,Санкт-Петербург,Зеленогорск,0,1864
548,2018-06-17,04:47,Сахалинская область,Анива,3,1865
548,2018-06-17,04:47,Сахалинская область,Анива,0,1865
548,2018-06-17,04:47,Сахалинская область,Анива,6,1865
548,2018-06-17,04:47,Сахалинская область,Анива,3,1866
548,2018-06-17,04:47,Сахалинская область,Анива,0,1866
548,2018-06-17,04:47,Сахалинская область,Анива,6,1866
548,2018-06-17,04:47,Сахалинская область,Анива,3,1867
548,2018-06-17,04:47,Сахалинская область,Анива,0,1867
548,2018-06-17,04:47,Сахалинская область,Анива,6,1867
549,2020-03-18,18:06,Рязанская область,Рязань,2,1868
549,2020-03-18,18:06,Рязанская область,Рязань,4,1868
549,2020-03-18,18:06,Рязанская область,Рязань,2,1869
549,2020-03-18,18:06,Рязанская область,Рязань,4,1869
549,2020-03-18,18:06,Рязанская область,Рязань,2,1870
549,2020-03-18,18:06,Рязанская область,Рязань,4,1870
549,2020-03-18,18:06,Рязанская область,Рязань,2,1871
549,2020-03-18,18:06,Рязанская область,Рязань,4,1871
549,2020-03-18,18:06,Рязанская область,Рязань,2,1872
549,2020-03-18,18:06,Рязанская область,Рязань,4,1872
550,2019-11-19,01:21,Краснодарский край,Кропоткин,7,1873
550,2019-11-19,01:21,Краснодарский край,Кропоткин,7,1874
550,2019-11-19,01:21,Краснодарский край,Кропоткин,7,1875
552,2020-02-21,21:08,Ханты-Мансийский АО,Нягань,5,1877
552,2020-02-21,21:08,Ханты-Мансийский АО,Нягань,7,1877
552,2020-02-21,21:08,Ханты-Мансийский АО,Нягань,5,1878
552,2020-02-21,21:08,Ханты-Мансийский АО,Нягань,7,1878
552,2020-02-21,21:08,Ханты-Мансийский АО,Нягань,5,1879
552,2020-02-21,21:08,Ханты-Мансийский АО,Нягань,7,1879
552,2020-02-21,21:08,Ханты-Мансийский АО,Нягань,5,1880
552,2020-02-21,21:08,Ханты-Мансийский АО,Нягань,7,1880
552,2020-02-21,21:08,Ханты-Мансийский АО,Нягань,5,1881
552,2020-02-21,21:08,Ханты-Мансийский АО,Нягань,7,1881
553,2019-09-04,00:21,Мурманская область,Полярный,6,1882
553,2019-09-04,00:21,Мурманская область,Полярный,1,1882
553,2019-09-04,00:21,Мурманская область,Полярный,7,1882
553,2019-09-04,00:21,Мурманская область,Полярный,6,1883
553,2019-09-04,00:21,Мурманская область,Полярный,1,1883
553,2019-09-04,00:21,Мурманская область,Полярный,7,1883
553,2019-09-04,00:21,Мурманская область,Полярный,6,1884
553,2019-09-04,00:21,Мурманская область,Полярный,1,1884
553,2019-09-04,00:21,Мурманская область,Полярный,7,1884
554,2020-12-23,18:16,Брянская область,Злынка,1,1885
555,2020-04-28,04:32,Удмуртская Республика,Можга,1,1886
555,2020-04-28,04:32,Удмуртская Республика,Можга,3,1886
555,2020-04-28,04:32,Удмуртская Республика,Можга,0,1886
555,2020-04-28,04:32,Удмуртская Республика,Можга,1,1887
555,2020-04-28,04:32,Удмуртская Республика,Можга,3,1887
555,2020-04-28,04:32,Удмуртская Республика,Можга,0,1887
555,2020-04-28,04:32,Удмуртская Республика,Можга,1,1888
555,2020-04-28,04:32,Удмуртская Республика,Можга,3,1888
555,2020-04-28,04:32,Удмуртская Республика,Можга,0,1888
556,2020-11-22,14:58,Вологодская область,Красавино,9,1889
556,2020-11-22,14:58,Вологодская область,Красавино,1,1889
558,2020-03-22,04:22,Кабардино-Балкария,Тырныауз,4,1893
558,2020-03-22,04:22,Кабардино-Балкария,Тырныауз,9,1893
558,2020-03-22,04:22,Кабардино-Балкария,Тырныауз,4,1894
558,2020-03-22,04:22,Кабардино-Балкария,Тырныауз,9,1894
558,2020-03-22,04:22,Кабардино-Балкария,Тырныауз,4,1895
558,2020-03-22,04:22,Кабардино-Балкария,Тырныауз,9,1895
558,2020-03-22,04:22,Кабардино-Балкария,Тырныауз,4,1896
558,2020-03-22,04:22,Кабардино-Балкария,Тырныауз,9,1896
560,2018-12-01,23:52,Смоленская область,Рославль,2,1899
560,2018-12-01,23:52,Смоленская область,Рославль,1,1899
560,2018-12-01,23:52,Смоленская область,Рославль,8,1899
561,2018-02-06,00:34,Калужская область,Юхнов,7,1900
561,2018-02-06,00:34,Калужская область,Юхнов,8,1900
561,2018-02-06,00:34,Калужская область,Юхнов,7,1901
561,2018-02-06,00:34,Калужская область,Юхнов,8,1901
561,2018-02-06,00:34,Калужская область,Юхнов,7,1902
561,2018-02-06,00:34,Калужская область,Юхнов,8,1902
562,2019-06-25,04:08,Республика Калмыкия,Городовиковск,4,1903
562,2019-06-25,04:08,Республика Калмыкия,Городовиковск,4,1904
562,2019-06-25,04:08,Республика Калмыкия,Городовиковск,4,1905
562,2019-06-25,04:08,Республика Калмыкия,Городовиковск,4,1906
562,2019-06-25,04:08,Республика Калмыкия,Городовиковск,4,1907
563,2019-10-04,01:28,Московская область,Павловский Посад,5,1908
563,2019-10-04,01:28,Московская область,Павловский Посад,6,1908
563,2019-10-04,01:28,Московская область,Павловский Посад,9,1908
563,2019-10-04,01:28,Московская область,Павловский Посад,5,1909
563,2019-10-04,01:28,Московская область,Павловский Посад,6,1909
563,2019-10-04,01:28,Московская область,Павловский Посад,9,1909
563,2019-10-04,01:28,Московская область,Павловский Посад,5,1910
563,2019-10-04,01:28,Московская область,Павловский Посад,6,1910
563,2019-10-04,01:28,Московская область,Павловский Посад,9,1910
563,2019-10-04,01:28,Московская область,Павловский Посад,5,1911
563,2019-10-04,01:28,Московская область,Павловский Посад,6,1911
563,2019-10-04,01:28,Московская область,Павловский Посад,9,1911
564,2020-04-13,14:28,Орловская область,Малоархангельск,3,1912
564,2020-04-13,14:28,Орловская область,Малоархангельск,0,1912
564,2020-04-13,14:28,Орловская область,Малоархангельск,3,1913
564,2020-04-13,14:28,Орловская область,Малоархангельск,0,1913
564,2020-04-13,14:28,Орловская область,Малоархангельск,3,1914
564,2020-04-13,14:28,Орловская область,Малоархангельск,0,1914
564,2020-04-13,14:28,Орловская область,Малоархангельск,3,1915
564,2020-04-13,14:28,Орловская область,Малоархангельск,0,1915
564,2020-04-13,14:28,Орловская область,Малоархангельск,3,1916
564,2020-04-13,14:28,Орловская область,Малоархангельск,0,1916
565,2018-11-12,01:04,Новгородская область,Великий Новгород,5,1917
565,2018-11-12,01:04,Новгородская область,Великий Новгород,2,1917
565,2018-11-12,01:04,Новгородская область,Великий Новгород,5,1918
565,2018-11-12,01:04,Новгородская область,Великий Новгород,2,1918
565,2018-11-12,01:04,Новгородская область,Великий Новгород,5,1919
565,2018-11-12,01:04,Новгородская область,Великий Новгород,2,1919
565,2018-11-12,01:04,Новгородская область,Великий Новгород,5,1920
565,2018-11-12,01:04,Новгородская область,Великий Новгород,2,1920
567,2018-06-30,21:44,Хабаровский край,Николаевск-на-Амуре,4,1923
567,2018-06-30,21:44,Хабаровский край,Николаевск-на-Амуре,7,1923
567,2018-06-30,21:44,Хабаровский край,Николаевск-на-Амуре,1,1923
567,2018-06-30,21:44,Хабаровский край,Николаевск-на-Амуре,4,1924
567,2018-06-30,21:44,Хабаровский край,Николаевск-на-Амуре,7,1924
567,2018-06-30,21:44,Хабаровский край,Николаевск-на-Амуре,1,1924
567,2018-06-30,21:44,Хабаровский край,Николаевск-на-Амуре,4,1925
567,2018-06-30,21:44,Хабаровский край,Николаевск-на-Амуре,7,1925
567,2018-06-30,21:44,Хабаровский край,Николаевск-на-Амуре,1,1925
567,2018-06-30,21:44,Хабаровский край,Николаевск-на-Амуре,4,1926
567,2018-06-30,21:44,Хабаровский край,Николаевск-на-Амуре,7,1926
567,2018-06-30,21:44,Хабаровский край,Николаевск-на-Амуре,1,1926
569,2019-04-12,00:59,Чувашская Республика,Козловка,1,1931
569,2019-04-12,00:59,Чувашская Республика,Козловка,1,1932
569,2019-04-12,00:59,Чувашская Республика,Козловка,1,1933
569,2019-04-12,00:59,Чувашская Республика,Козловка,1,1934
570,2020-01-02,15:26,Псковская область,Пустошка,1,1935
570,2020-01-02,15:26,Псковская область,Пустошка,6,1935
570,2020-01-02,15:26,Псковская область,Пустошка,5,1935
570,2020-01-02,15:26,Псковская область,Пустошка,1,1936
570,2020-01-02,15:26,Псковская область,Пустошка,6,1936
570,2020-01-02,15:26,Псковская область,Пустошка,5,1936
570,2020-01-02,15:26,Псковская область,Пустошка,1,1937
570,2020-01-02,15:26,Псковская область,Пустошка,6,1937
570,2020-01-02,15:26,Псковская область,Пустошка,5,1937
570,2020-01-02,15:26,Псковская область,Пустошка,1,1938
570,2020-01-02,15:26,Псковская область,Пустошка,6,1938
570,2020-01-02,15:26,Псковская область,Пустошка,5,1938
570,2020-01-02,15:26,Псковская область,Пустошка,1,1939
570,2020-01-02,15:26,Псковская область,Пустошка,6,1939
570,2020-01-02,15:26,Псковская область,Пустошка,5,1939
572,2020-04-13,23:42,Чукотский АО,Анадырь,0,1943
572,2020-04-13,23:42,Чукотский АО,Анадырь,0,1944
572,2020-04-13,23:42,Чукотский АО,Анадырь,0,1945
573,2020-06-16,11:59,Московская область,Реутов,6,1946
573,2020-06-16,11:59,Московская область,Реутов,5,1946
573,2020-06-16,11:59,Московская область,Реутов,6,1947
573,2020-06-16,11:59,Московская область,Реутов,5,1947
573,2020-06-16,11:59,Московская область,Реутов,6,1948
